rh98_shap,rh50_shap,canopy_cover_shap,elevation_shap,slope_shap,actual_biomass,predicted_biomass
-77.532585,1.6628947,0.12733471,-30.924084,0.81608015,73.96977538773235,73.99316
13.439449,0.10786117,-3.7277262,-47.046406,-0.7596833,141.8879250914173,141.85704
14.583117,-2.269637,-8.256145,-7.534041,-1.7986864,173.289986208744,174.56818
-54.026146,-1.7481152,1.5534551,-24.923422,-1.7235196,99.01618832914936,98.975815
47.300602,-1.8586231,-3.4814906,-8.610238,-3.590128,207.41512145648423,209.60371
-46.446556,-2.6193407,-1.4364654,-31.944681,-5.142662,92.08337328127008,92.25384
-92.2269,1.3994254,-1.547567,-25.538197,1.3327873,63.25410246121718,63.263138
39.34742,0.44265276,3.2912307,-15.211475,-4.572411,202.54183149112276,203.14105
27.276033,-2.2176754,-0.5252101,27.981712,-1.6565274,230.27621135896828,230.70193
-1.8788631,1.1094364,3.3927374,17.666222,2.235845,203.52671583480577,202.36899
-12.864235,2.6336327,10.229235,-34.37462,0.8050969,146.84957019353487,146.27263
-47.381405,2.8355906,2.666488,-28.442139,0.8732615,111.0170530598068,110.39537
-23.407166,0.39167684,-2.6081417,-0.114141166,1.4412416,156.14514006165405,155.54709
59.999336,-3.810874,-5.7366767,14.045805,-8.859624,234.8841836861897,235.48152
-48.68603,-1.5141699,0.19963926,-15.67311,-4.3961005,108.19006022237429,109.77373
54.919525,3.270264,8.529232,3.6414394,3.3032653,254.15186400531573,253.50737
-46.685654,-0.77668923,-0.041231833,-19.197544,3.7660227,116.96384562103184,116.90846
-26.418854,-2.316093,2.6688788,-9.093253,-1.2632082,142.14159504332122,143.42105
63.137817,1.9964184,-5.841872,20.78289,3.3463404,262.2839354110332,263.2654
75.11462,10.066414,3.8507376,22.063835,6.414243,300.2104337926422,297.35342
57.736687,-0.74677503,-2.2282364,-16.856699,-0.46354297,217.18540535328583,217.28506
-27.100832,4.306246,2.8543823,-16.011719,3.7442918,149.81684367103549,147.636
31.260145,3.4942787,0.54947025,6.951826,-1.2093556,219.34475697851772,220.88995
-14.4677105,3.842702,-1.2188011,-0.43334883,1.1296012,168.84797178062394,168.69598
-71.150734,2.6282885,-4.963362,-19.135664,-0.5253765,86.94940668271403,86.696655
-64.95986,-0.21478523,3.256532,-22.244112,0.12153332,96.62094770546616,95.802864
44.3385,-2.044194,2.4010744,14.407287,-1.3863226,237.46541555063905,237.56
67.01661,-1.4997355,-0.058720756,23.281332,2.0312848,271.36690000994474,270.61462
-5.791223,0.12916711,-4.897739,-34.88645,0.111461364,134.7090785433826,134.50879
15.422526,7.746231,0.107613,-39.96496,0.5060301,163.54793676104904,163.66101
-44.952164,0.56531173,2.6594002,-24.416368,-1.2622185,112.63648049999664,112.43757
75.68528,2.387184,3.3638387,24.260443,-3.5388598,282.05654350484843,282.00146
13.374579,0.4210782,-4.6405563,-26.767002,-4.7997355,156.9647869623794,157.43195
39.01519,1.5609958,0.27632153,-40.650036,-1.7290438,178.3369971364165,178.31702
-45.750977,3.734066,-1.6042804,-19.151793,3.6432633,122.23048399182572,120.71381
-54.101475,-1.8707246,1.6268746,-30.887009,-1.4242018,93.28752664435494,93.187065
40.09433,1.0953927,0.25241455,-3.9898546,-0.9054015,215.98144941386727,216.39049
41.11492,-1.3424828,-2.6028435,-0.65114397,-0.97170806,215.4640638227141,215.39034
25.456188,-0.49976712,0.18619327,-16.294012,0.5409238,190.1018281140709,189.23308
43.188816,6.089199,3.4065342,-18.32909,0.6559096,214.7340547895363,214.85504
30.867126,1.6233377,5.0691304,-20.130972,1.264891,199.01666999534405,198.53711
35.999744,-3.9095829,-4.5881424,3.0908182,-4.9804263,203.43522871677197,205.456
30.341118,-11.052018,-0.110291116,-8.96185,-4.3289266,185.7532105182906,185.73155
35.406372,1.1748892,-0.17821938,-7.576209,-4.0650873,203.88237980725285,204.60535
-47.60079,4.193617,-5.1171746,-23.44592,1.8703781,109.35544250198387,109.74366
39.723927,2.422999,2.189437,-9.407213,0.5374436,214.9545228556957,215.31032
65.396095,0.26647338,-1.2134476,20.44436,-1.5655124,263.1141194254037,263.17157
21.82093,-9.509951,-3.7412033,25.084118,-2.3746984,206.04948403851424,211.12282
-42.85632,-0.7663689,-6.2119293,-32.450264,0.5522467,97.69941545007882,98.11088
-10.48463,4.3138947,8.942337,-6.5311427,4.432533,180.19808049935443,180.51663
60.545315,-0.62602514,2.0211341,22.691023,-1.2358389,262.5491330951142,263.23944
-38.56955,1.6469852,3.6788595,-14.804066,1.5933402,134.38198915087648,133.3892
33.46118,2.506417,1.3750243,36.38968,1.1206738,254.4389164577809,254.69652
-27.18397,-5.629264,-2.556376,-45.73277,-4.929435,91.37074437839148,93.81167
50.91956,2.4746008,0.4518762,15.720657,1.0475621,250.71601129082129,250.45786
46.14478,0.31359425,-0.8294437,-11.06249,-2.3807998,211.28351841166688,212.02914
-61.63197,2.9908826,2.5999913,-2.5767684,1.6271083,124.2172834354934,122.852806
54.944054,3.3262136,0.61522645,23.42324,0.5596717,262.5947388321479,262.71213
-56.81841,-0.03771247,1.4871757,-24.539686,-0.0627878,97.67145128098812,99.87217
-41.95689,2.8476636,0.07102789,-19.250515,0.86529446,122.82563553086204,122.42011
39.660572,1.9557871,2.2737012,9.888567,0.32520926,233.6825139647981,233.94743
57.78929,5.869968,7.837478,22.340967,0.8489836,277.8333881678627,274.5304
15.312786,-0.49344483,5.6998715,-49.20927,0.10668723,151.00283803989618,151.26028
61.152782,-0.98458374,0.9134017,19.588747,0.28874213,259.5013604117518,260.80267
30.418882,1.218487,5.149991,31.143871,2.3622892,250.45594912588209,250.13724
18.714748,0.73333734,-1.4982418,-3.0606363,-2.355594,192.6124562861168,192.37721
-26.61149,2.5985363,-4.8129063,-27.967703,0.392417,123.80087317034088,123.442444
63.707436,-1.6673582,2.9216366,20.75951,-4.3177423,261.3699058888496,261.2471
21.518433,-5.609729,-4.266517,-7.855716,-0.8639513,182.91126935938115,182.76617
-76.89952,2.1718202,7.1260147,-31.199484,1.2418503,82.0754598593378,82.2842
-3.8796818,0.48875353,0.8610913,20.61102,-3.1510892,195.16028222591288,194.7737
20.642548,-2.2727046,1.7383713,-24.338593,-2.4595182,173.24765963162957,173.15366
-89.91493,2.393854,1.9618286,-23.852762,1.2787505,71.96363918711496,71.71022
71.8354,3.4028425,4.972789,25.13771,2.6891906,289.78229398137853,287.8817
-44.958237,1.9696534,3.973108,-22.47339,0.07464755,119.02231754531878,118.42937
-50.957283,-1.3316541,1.406816,-32.89961,-1.1411295,94.94729094774456,94.92077
-71.43266,-0.7320495,-0.985788,-30.906881,-6.196023,68.02667012437084,69.590164
27.59455,-1.0829606,0.12435419,-1.6288358,0.054308012,204.96168791474764,204.90498
-28.524378,3.2485058,2.2941504,-10.838148,0.48343524,148.71601089577882,146.50719
-53.540245,0.16642694,-6.868752,-12.2626505,-0.8377889,106.58680994376272,106.50052
54.74493,-2.6540124,1.2066061,9.850906,-5.01922,237.6542027208536,237.97287
-49.755302,-0.2531672,-0.61664724,-21.537134,1.3264306,109.28371102042234,109.00771
-62.31384,-4.6153135,-3.8226366,-19.200245,-2.7317786,86.70195803618961,87.1598
64.478134,-2.1406498,-0.6516669,14.981614,1.1258974,256.11315025419805,257.63715
11.596803,-1.58689,-2.985949,-53.85703,-1.93932,130.87914722702942,131.07114
-40.887856,-4.1428113,-4.809038,-38.42598,-0.6735437,87.76131984810515,90.90432
49.921993,3.998144,-0.84887594,13.883539,1.7083739,248.6751996286811,248.50668
23.60419,-5.7374063,-1.968176,23.502125,-2.3637228,215.42708017220497,216.88068
21.025595,-1.4724978,3.2197177,-1.6301187,-1.7672398,199.14896160976755,199.21909
-102.746155,-0.24119155,-5.556439,-27.81119,-2.8947847,40.50489351595984,40.593803
66.18773,3.585056,4.685268,24.051426,1.624251,280.4139789768057,279.97745
-16.089222,3.214695,9.617073,8.25708,2.17645,187.5713568469508,187.01968
13.969932,-1.1511779,2.7977316,-23.90938,-3.1458087,169.16804325247165,168.40489
-79.56807,-1.2412286,0.85045373,-31.849386,-2.12348,64.96175165510824,65.91187
26.2073,-0.6741976,5.728482,-29.953125,-0.6585105,180.46724791534183,180.4935
-4.8949776,1.0325944,-0.13637865,-37.79177,0.4787506,138.3920669574687,138.53178
29.071085,-3.9811707,-6.588518,2.387782,-5.0733,193.6815527740594,195.65952
53.91695,7.282713,7.2461686,28.969442,3.3105087,284.2555185550219,280.5694
-17.678871,3.4367468,-1.4245172,-23.147083,8.839025,150.09850731009814,149.8689
49.757973,1.383553,6.1394124,24.24493,4.189182,265.7037816996767,265.55862
-24.57687,3.3245542,0.46824488,24.509287,-1.043543,182.44653085919228,182.52527
-42.13977,2.3131335,5.485739,-19.435291,0.18704328,126.93814870438864,126.25445
29.110992,5.0989027,4.4437733,33.24843,0.9319861,253.6859625228965,252.67776
-56.68679,-2.6968305,-0.85335267,-38.76755,-4.2151513,74.97391938275813,76.623886
-98.681015,-1.896979,3.596659,-30.254107,-3.4252665,49.48238450589618,49.18284
48.499504,-0.2848774,2.1017218,0.8529445,-0.34869283,230.5444024158368,230.66423
23.578705,1.3564727,4.7509203,-6.4647565,0.6222126,204.22885552523192,203.6872
-11.986748,0.20318307,-1.5656053,2.8079562,0.70197153,168.82041563525345,170.00435
29.4322,3.782506,-0.12586783,3.8382015,-0.25996786,215.87285489092957,216.51068
38.048065,-1.6648091,-1.5969529,18.679348,-4.732634,227.1728078288959,228.5767
-29.08506,5.2382216,-3.2557516,-26.046917,2.4848294,130.09202434073907,129.17886
69.39115,-1.5117118,1.2604942,20.660099,-12.262717,257.2643295725007,257.381
-36.41666,0.33293056,-0.4971638,-22.63338,-2.6587157,117.77836741908378,117.97062
-18.010447,-0.48983914,9.83363,-12.358506,-2.3273618,156.38094407584447,156.49101
56.261818,3.7053137,4.520599,26.085209,3.4255676,275.34004409497345,273.8422
-4.8972273,3.601385,1.1722386,-14.230231,1.8150506,167.65344769727764,167.30478
23.113989,-2.781064,-2.613486,-36.202835,0.03745286,161.32190043240888,161.39767
25.114191,0.26972255,-2.8170626,-6.4844174,-1.8970473,192.7889331060701,194.02904
15.067987,-1.045509,-3.246791,-34.29775,-6.616958,149.49477072905896,149.70462
39.405025,6.875497,6.116033,32.48816,2.8803422,269.72097279494443,267.6088
-24.540977,1.3304967,-1.616259,-16.32189,3.6952353,144.33167782117567,142.3902
-3.7172782,1.4306394,3.1901624,-8.674706,-0.28558722,171.73635728697818,171.78677
45.2085,0.4121828,-2.1966536,23.488558,0.84567213,247.80918494913985,247.60191
-19.973478,-1.8681817,-10.7575,1.3067713,-6.745843,141.3796332286165,141.80537
75.0816,0.68324643,2.0101678,24.708117,3.4045668,285.9446969126358,285.73135
-18.987535,3.924104,0.36215532,-26.9105,5.4503303,144.4758482274007,143.6822
6.9991193,1.5946144,15.195705,52.39447,4.6030374,261.6019075501163,260.63055
34.98993,5.7614264,1.5493815,30.963129,2.121393,255.2523018127043,255.2289
0.15228486,-0.63147074,-0.8471971,19.659153,1.1053311,199.14350663914564,199.28175
-24.17704,-1.2327217,-1.5955278,-22.368233,-3.8562443,126.5478161801549,126.61382
-19.59898,-3.840869,-2.8288891,-44.428158,-1.8607985,105.78975097328822,107.28583
38.886055,-2.720339,-1.9427178,16.434216,-4.3527374,222.9866931589321,226.14812
62.005154,-7.108075,-3.2834938,19.924925,-3.3202198,246.96898840610203,248.06187
-49.559322,-3.7746725,-1.7563595,-21.511477,-2.921377,98.33832803114504,100.32041
-40.04211,-3.60491,-3.0423086,-36.209934,-0.74733526,95.49822810187108,96.19699
-12.478845,0.75611717,-0.03832895,-8.373975,1.9192704,161.7689700206162,161.62788
-50.798298,-1.2940285,0.07398181,-34.973637,-0.1474544,92.52457121886668,92.704124
-70.92037,3.3669357,-0.46661133,-24.101568,-0.48096597,87.22796459489773,87.24098
20.301365,2.958686,2.3066182,-11.862226,2.3058467,196.2438695005672,195.85393
61.946873,-3.8743038,2.3936577,15.565967,-3.754788,251.2011326558556,252.12108
94.533295,5.278713,4.941675,25.41665,2.1320968,311.84240101255386,312.14606
-103.310936,-4.198996,-9.495316,-27.864887,-1.6266311,33.3589972006748,33.346783
52.72399,-3.691226,-1.4561276,9.345181,-7.322626,226.72127311470035,229.44276
-14.72851,2.431588,0.20635039,-39.12193,-0.4069878,128.32031386273442,128.22409
28.725956,1.0122327,3.732479,-26.620338,12.516694,199.5181827417038,199.21062
-65.80012,-1.6059139,-2.5640612,-32.379837,-0.37644142,76.77744370719923,77.11716
46.179512,3.2473063,2.9308252,25.68065,-1.4505199,256.98067850622675,256.4315
-60.61599,-1.2843568,-1.4390981,-31.501339,-2.9465997,81.75459269151021,82.05616
-19.225267,5.7240887,-0.8093018,-28.006027,0.8717913,138.6409435804779,138.39891
19.10955,1.7934057,1.8459003,-0.6911806,-4.087046,197.1912655592293,197.81425
-47.110565,1.6024345,0.13393529,-28.146797,1.7789112,108.1438696659458,108.10143
25.300762,-1.594597,3.1674886,21.612343,-0.23037119,228.03879130339425,228.09921
-83.75309,-1.1255077,-3.61419,-37.16179,-4.929078,48.84672335622342,49.259853
-33.50473,1.5895754,-0.2726341,-15.864567,2.067122,134.05814974693112,133.8584
33.546448,-0.6189743,-3.9972103,1.3966585,0.49879196,210.85940221663813,210.66933
-7.9255347,3.1466374,3.8489065,-28.62799,0.8646166,151.59043749563068,151.15024
29.697336,1.0044587,3.0035987,26.775595,0.87735665,241.3494670281899,241.20197
46.072674,1.8154271,-2.0727189,21.902914,-2.2679725,243.7835736565104,245.29388
60.542255,3.5486264,2.139621,20.580488,-2.2144234,264.9509575362049,264.44025
51.49238,-2.0344317,-3.3475995,-9.668975,-0.8813547,215.19507774890047,215.40358
49.85051,2.4536204,3.5377274,29.48985,1.7245704,266.89498804664004,266.8996
-6.0451727,1.5478438,3.1980681,-2.6340034,-0.60893416,175.2158298449929,175.30151
-28.581059,5.18361,1.4496139,-29.219,1.1915249,131.25176449942032,129.86824
34.31402,2.0129197,7.2066655,39.439026,2.741342,266.128163522525,265.5577
47.401207,10.763947,7.992579,-0.27697146,-0.22844988,247.4271501767913,245.49593
38.259686,3.5239704,4.725881,-18.872736,0.39642742,207.87953708598363,207.87686
61.10861,-0.22830345,-0.12437165,6.9476666,2.685995,249.61629317304224,250.23317
22.149162,-4.555059,-2.4610014,28.016436,-4.005587,215.2029951613606,218.9876
-5.6133666,0.61302376,-0.23706175,-23.498491,3.0881705,155.0764821790274,154.19583
-12.910849,-1.0995991,-0.70870936,-14.300093,1.5638658,153.06998013065692,152.38817
69.73219,3.0981576,2.0286999,22.674623,1.5620633,279.7496763518235,278.93954
-13.653829,2.8827243,5.6517363,-38.06243,-1.0225602,135.6769281437713,135.63928
-29.679642,0.03343677,0.14790528,-4.305678,0.8491174,147.19019696750996,146.88875
66.14328,2.4923084,0.8272099,23.468798,3.0244255,276.4890941380272,275.79984
25.164312,0.86218166,2.6571987,33.94072,-0.9411304,241.3928465128457,241.52693
65.955505,2.4169009,8.036973,4.6784296,5.4821005,267.3639918528783,266.41348
-1.8441905,1.2257475,2.3086321,43.65994,0.6778623,226.6983283601087,225.87172
18.207792,-0.37638053,-6.4780846,20.107864,-10.468566,199.69217715759504,200.83621
-94.18417,-3.9879794,-3.0257828,-27.7197,-2.3024962,47.69521805374542,48.62335
-57.08158,-3.3984923,-8.97635,-24.472954,-1.3339698,84.09909296815222,84.580124
6.1848416,-10.056954,-5.885463,-33.822968,-6.657313,127.8189738158309,129.60571
76.948456,11.35644,7.248776,28.37223,3.9886248,308.89909261563093,307.75827
-40.747555,-2.5566323,-0.71922266,-20.103434,0.25579417,115.7242800452604,115.97248
14.506209,-1.4852905,-2.4617674,25.643515,-0.90141636,213.9581483246839,215.14484
26.742418,1.2875061,1.5568807,-17.83053,3.6962097,195.5535190761622,195.29605
17.86502,-5.9617453,-4.4883504,-2.883794,-2.91634,179.31209811265035,181.45847
35.65902,-8.58156,-1.0985184,-0.76777834,-0.7735169,203.68109510387765,204.28125
-39.93678,4.1125855,3.3448777,-12.805235,2.9430027,137.95412094893317,137.5021
-62.478233,2.3183177,-0.5833471,-25.333248,2.9014401,101.37120967189692,96.66843
7.354827,-1.4409242,-1.1654614,-23.88318,-6.2860875,154.15580364490603,154.42279
13.094526,0.19321261,4.945201,-47.243958,0.24424234,151.2466477637314,151.07674
30.011028,7.7791686,6.2704296,36.714306,0.64600235,262.9944105929258,261.26462
56.245796,5.7877803,9.388504,26.638021,6.1525784,287.0365888517206,284.05627
-62.215332,4.7492433,5.961282,-13.189452,2.4436448,117.92303781578572,117.592964
67.614105,8.629182,2.2767847,20.192118,4.12139,283.47775186431755,282.67728
53.505196,0.25859797,1.188843,20.437643,0.7520597,255.39791771974427,255.98608
-10.504654,-5.282702,0.40756252,0.39953324,-1.0413984,160.396626484949,163.82205
45.358738,1.386585,1.665109,-21.91774,4.9921246,212.30389954297397,211.32834
-45.99692,-1.297989,-4.098391,-27.964333,-2.412663,96.56225810479722,98.073265
25.623066,1.981847,-0.53026265,2.4442368,-1.146204,207.7505405647738,208.21628
-71.45529,0.76521266,1.9651281,-19.575403,0.15925328,91.58185202072968,91.70247
52.54871,-0.09934113,2.3968444,21.1045,-0.59837383,254.5978986639277,255.19606
61.662888,0.77413756,1.96291,22.17326,-0.43183768,265.68625871400627,265.98502
-74.14264,6.21148,4.270623,-31.70436,0.45327786,85.21142087219852,84.93192
55.515152,4.181201,2.4877117,28.680044,-0.16416973,270.91178932353586,270.54358
10.756723,1.7346878,-2.169238,-53.0414,5.731412,143.21327140951774,142.85573
-18.27743,-2.8834968,-1.393819,-34.850536,-3.4222813,117.42245992997142,119.01596
-88.555954,-2.9855752,-5.984886,-26.980202,0.071382344,55.40213436341787,55.408314
-80.8377,-0.73225045,5.4191465,-18.552877,-1.5329868,83.8285877100982,83.60687
-67.6375,-2.413979,-2.1227646,-21.70137,-0.5553429,85.8578818004629,85.41264
-25.93428,0.12109309,-10.854783,14.892559,-0.5527283,157.03773884900409,157.51543
-27.532667,2.2992885,2.4432867,-23.922003,3.2768145,136.8670999147667,136.40839
35.986824,-0.7925029,1.6492499,-5.6287026,-2.5765724,207.4481541465412,208.482
1.2875233,1.0914176,0.80514693,45.646965,2.0211375,230.79929459905023,230.69589
-58.509056,2.57376,3.9024737,-7.7516465,1.0521051,121.18249458261496,121.11121
-41.574635,-7.8184705,-14.114249,-35.753883,-0.9093503,77.95384721723406,79.673004
27.134348,-0.6365887,-11.220892,23.304857,1.9320537,221.15486236560747,220.35742
-17.702303,-1.0741192,2.4944155,-39.75721,-0.7115528,122.22230390798742,123.092766
-70.70766,2.0784652,3.4717326,-24.23143,8.916721,99.3261413040718,99.371414
42.58889,-3.8840485,-1.2944076,2.8829405,-2.7537873,216.4520746472594,217.38313
62.080635,6.4775214,8.086382,32.047047,5.985079,299.39871945737536,294.52036
-32.433525,-1.3205292,-1.2791352,7.462179,-2.754202,148.38069949583883,149.51839
-19.218582,1.3147304,2.0059726,19.983202,-0.22493188,184.11718766461425,183.70406
15.699641,-0.41517088,-0.97624993,-12.856231,-2.155381,179.25426203542048,179.14015
-106.68072,-4.9033375,-5.73622,-31.041815,-2.4372547,28.805626222198317,29.04418
6.098527,10.606274,7.438626,0.32390863,3.0196898,207.36281122947508,207.33061
-29.500895,1.0104238,-4.9000764,-31.338108,-0.6377233,114.51281612928956,114.47722
9.3276615,1.810615,-11.088554,-27.53224,-8.684799,143.36935605852986,143.67633
72.315674,2.7185073,3.2913382,8.461584,2.8011246,271.463477024289,269.43182
63.78272,3.1923556,0.46594274,15.148396,-1.4823442,261.0685626611475,260.95078
67.43849,-1.0239232,-0.19166078,23.787836,0.9147393,270.4503837777183,270.76913
58.229515,-2.182642,-6.3304696,12.027629,-5.437475,235.55051398560764,236.15019
-12.13518,-0.41947457,-1.027047,-4.4921007,3.1101885,165.6320196188305,164.87994
17.172106,-1.3536491,-5.028025,27.032078,-1.3960083,215.3432888531356,216.27017
7.840306,-1.4757222,-5.6421657,-53.629578,-1.3884462,125.23016812640924,125.54796
-59.63404,-1.6424199,-10.11317,-34.420967,-2.159423,71.7783908058669,71.87349
0.56772506,3.8378696,2.4477615,20.38138,2.42773,209.23419821145507,209.50606
-18.992538,-1.1139483,0.8573277,-39.860615,2.11353,123.18312009602656,122.8473
13.72097,0.056000248,2.5381398,-22.838663,-1.6726359,171.2663407352007,171.64752
-4.129026,1.6614358,1.3309431,-4.3363786,2.0871766,176.94474527181416,176.45773
-56.07924,4.0730667,1.1871524,-19.274616,1.8339907,112.26699838634268,111.583885
-90.73942,1.9707359,0.2503173,-25.790756,0.26507553,66.2141422834606,65.799446
-39.69173,5.549018,1.6822462,-24.398941,1.0925539,126.25463375164485,124.07661
22.78592,2.7429218,-0.24301149,-23.39447,1.2075093,183.48457661686768,182.94246
54.407513,-0.9149393,2.923068,-6.3742414,-0.64697945,229.3344430520188,229.2381
-48.40285,2.0030828,13.621004,-20.935703,4.1759486,132.9800049231551,130.30515
-33.172985,-4.4826407,-3.285128,-25.153486,-3.0599267,108.04346030545408,110.68947
-64.774956,0.95995355,-9.697146,-22.892168,0.2621638,83.65983519396497,83.70134
44.275723,-7.6883273,-2.3992188,15.858742,-5.6672425,223.5286614242468,224.2233
18.848154,0.015401028,-1.4567454,-54.33336,-0.8723827,142.3242649857313,142.04472
-6.810425,2.845684,3.7734861,5.4843717,-0.66688806,184.53573971924055,184.4698
-7.476419,0.8257109,0.57817096,-25.340462,7.1763806,156.02598960438314,155.607
-8.650019,-0.26516587,4.8933673,31.058262,-1.0392601,206.92516981466923,205.8408
17.562378,0.41965044,2.2673962,2.3065264,0.07738125,204.1144052725766,202.47691
13.047517,-1.6708666,-7.3972135,-43.334328,0.5758932,141.153354603434,141.06462
78.202126,2.0848305,-3.0719934,22.469759,2.9487777,282.3004796064528,282.4772
50.035683,2.1963027,4.2293124,14.997942,-0.7705035,250.4434206690927,250.53224
-1.1540359,-0.25210312,0.58405995,-1.7944689,0.59243727,177.76814850196828,177.81946
47.848534,2.0082228,2.0799482,10.219818,-2.070365,239.66025207246744,239.92984
52.179523,0.43217877,3.216067,14.366091,-0.39961758,248.9373063557201,249.63776
33.96694,-11.004373,-4.497137,-20.150047,-4.8043613,172.81537664116237,173.35463
33.13175,3.6690688,5.9630685,33.11653,2.975908,261.287405414297,258.69983
21.407284,0.3676144,8.229852,32.082375,0.2711436,243.5696906153541,242.20183
-46.001945,0.29585186,2.3167353,-12.02098,0.8907162,124.79884471319912,125.32397
-41.080444,0.54453963,11.098725,-10.778966,0.7205165,141.16029331137807,140.34799
39.823486,-3.0881853,-0.2365416,21.83602,-2.3790927,235.5043712800197,235.79941
27.026268,1.9318875,1.703171,9.291606,1.2245858,221.39387401708703,221.02118
-66.40641,4.3067274,2.9790392,-15.848418,0.50321406,106.30044612718238,105.37771
53.6955,1.6089516,-0.10866194,20.976486,4.689412,259.86271764331707,260.70547
-20.983202,1.1724997,-1.2687445,-21.870424,4.154682,141.85813474397656,141.04839
-27.96092,-3.3583522,4.174414,-18.3688,-2.3904514,130.22750891303167,131.93958
49.782845,3.9995348,4.860977,23.95061,-0.26017773,262.7063814123127,262.1775
77.222374,9.498294,6.080043,26.781504,8.203209,308.34590323586065,307.62927
22.301435,-0.41730005,0.54318434,25.980953,-6.637039,221.1337537870912,221.61485
-22.790762,-4.5670586,-2.1243458,-32.18151,-3.1040838,112.6853457279215,115.07578
-29.961618,-1.7926313,7.98831,5.497293,-0.13839693,160.54646845546188,161.43665
13.019916,4.2571864,3.0894086,-1.4481616,-0.45576668,197.6988659882189,198.30621
-29.985188,2.644046,-1.1786772,-31.039347,0.45971414,120.58188516319568,120.74404
13.66887,2.6113741,-1.5180256,-14.114691,0.99885315,181.66486400054973,181.48999
37.241318,-5.294207,-0.28121862,-11.289807,-2.0197115,197.974110982053,198.2
-31.517527,0.9023393,-1.8053803,-21.967398,4.2510576,129.9830960458532,129.70674
43.994755,-1.9754145,-6.226276,18.293928,0.19122261,233.75868720798945,234.12183
-5.8650084,1.233732,-0.34934267,-23.389793,3.3296123,155.60958939948117,154.80283
-51.164795,-0.20349793,7.735824,-23.784039,1.6672779,113.84880173203592,114.09433
60.24532,2.8544364,10.653653,21.852598,3.0301132,282.0643679655085,278.47986
40.73333,-1.0099792,0.34189627,19.144096,-1.224368,236.81781171487592,237.8286
73.78228,18.090261,7.6191616,21.786135,9.47184,313.66367978775963,310.59332
-15.638518,-1.4440591,-1.1938577,-55.174152,-4.430969,101.24468386513855,101.96195
-12.914487,3.3260226,5.0671363,-28.398418,0.39488333,147.93928678406317,147.31871
60.289883,-2.504711,-3.0522618,18.829866,-0.07000573,253.2300801482268,253.33635
53.504128,-7.6742287,-2.3811555,21.330479,-2.9510534,239.84891187797643,241.67183
-60.775574,-3.693286,-6.767793,-43.203354,-4.1873255,60.47540482522058,61.216263
-85.53169,9.704376,0.55707216,-23.770252,1.2113184,82.17650650117258,82.01435
-14.026786,-1.2453402,-0.4488184,13.111084,-3.8144844,172.50163338722007,173.41928
-42.47617,5.101771,4.6614914,-1.9943695,2.846803,148.0963621120101,147.98308
32.644966,-2.6254373,-3.4013543,21.532442,-2.620321,225.21034932628655,225.3739
