elevation,slope,longitude,latitude,biomass,rh98,rh50,canopy_cover,spatial_block
0,0.0,-118.60110757319838,48.786934915693585,97.69941545007882,26.124884458261274,16.717945451266168,0.3612332901742464,4
248,12.845523889423909,-123.48168743786137,45.42362321761503,180.19808049935443,31.368008236654354,17.103987732188042,0.5285925006398587,0
767,0.0,-121.49073990019009,45.61931445039088,262.5491330951142,42.79969084708461,18.621043634903053,0.5219405747871061,0
1338,13.932718678944415,-123.18891658332409,48.77894503513232,134.38198915087648,24.115737873708415,12.210409070726818,0.3972405164913028,4
702,7.378860558780502,-117.95827601887085,47.94614091333917,254.4389164577809,36.871974143515494,19.587927951089135,0.4604443032199252,3
1474,19.542192701306114,-119.6369131122071,48.53197529931909,91.37074437839148,30.08669771838,15.768228269197888,0.383616715493319,4
558,1.6664852176571385,-121.68371382603145,45.81053053654137,250.71601129082129,41.01794222917277,24.473414102477008,0.4496053409514889,1
385,6.464860749435276,-123.55509154799783,47.35034348443761,211.28351841166688,40.96589014672311,19.746797354287242,0.4275699229121651,2
83,5.45177874881619,-121.82312374799037,47.80455837766989,124.21728343549339,17.90417950035385,9.962042399039046,0.3637527515758311,3
677,7.107537292414755,-121.72371674581277,47.72044754178789,262.5947388321479,40.64390899448045,26.78152287430223,0.49887689606519137,3
57,3.9347925186157227,-118.89275675163356,46.63260676346679,97.67145128098811,23.05767734235679,12.506033917127413,0.4430595249928271,2
51,2.2784995610167993,-119.53709770051351,45.06157956676523,122.82563553086203,25.13755215491773,12.530002678807188,0.37955745158263704,0
489,2.2823699402954536,-117.78951080196572,47.33170422721705,233.68251396479806,39.63014353590276,24.57626734185513,0.4764475296497827,2
822,6.696121684817804,-120.69449552386635,46.012406156718434,277.8333881678627,39.53952317284819,19.52509451674352,0.5529372562782163,1
1308,5.45333054272083,-123.16284027843189,46.80101698457156,151.00283803989618,35.01565342993272,14.029136300540305,0.5575024380602249,2
615,15.818721153158398,-119.00728648943904,48.83032406033527,259.5013604117518,43.54831877098201,24.1801486787787,0.5117407728139682,4
715,3.1001655510035273,-118.67450465968172,46.59614127056974,250.45594912588209,36.53118926215575,20.51956857734129,0.5265783069250745,1
990,4.323593213841574,-120.07105961701353,48.35920642665771,192.61245628611678,36.9466219800458,17.123207987449092,0.3974442014918353,4
50,0.9274099368611016,-118.60322974031807,45.754162422997005,123.80087317034088,28.319645591957553,14.05658857874166,0.28857878086450467,0
672,0.9274099368611016,-120.54343082544926,47.68984199210011,261.3699058888496,47.02182268996309,23.5315169792806,0.7028758315905104,3
354,32.14018208762191,-120.34087019432604,48.90802781775577,182.91126935938115,37.928262100597266,17.65709662638542,0.4732726883382186,4
1841,30.17452788036328,-121.00721287149015,45.40757240349175,82.0754598593378,17.51218712337802,8.01737968147596,0.5198238451236237,0
417,2.296113102365126,-123.82206611279133,45.03327976890877,195.16028222591288,32.79123002215641,17.09712143053619,0.47229353376581323,0
235,1.3430790103879775,-123.24476001104686,46.73433117053046,173.24765963162957,36.6621509283716,14.3072532722755,0.3986618400240357,2
1706,1.3909640878680913,-123.77999570019286,45.37050193220547,71.96363918711496,15.292405156439791,8.93862118396755,0.45201855895942133,0
666,16.216221591509232,-119.54512712115354,47.99353739870492,289.78229398137853,45.46571448183898,23.76824546659858,0.5060869739406006,3
24,4.820048885560117,-121.79950813246572,48.65819465539423,119.02231754531878,24.216536508906838,17.683104488670182,0.4300095753003343,4
2062,15.618191362176443,-120.44000516184708,46.73608389083503,94.94729094774455,25.068822513914018,11.03642420698655,0.3973923250353889,2
1484,42.73263014200725,-117.64703468251734,46.03484656862177,68.02667012437084,21.203201920405927,10.255064145177197,0.49741314210329435,1
384,33.34766900366842,-122.25495439595788,46.73761327602644,204.96168791474764,37.802112921854395,18.114660063106186,0.39315783935801807,2
1265,7.53859368756333,-121.1273195387506,47.893791271400005,148.71601089577882,27.73173123959369,10.780192113899153,0.4465970964350503,3
136,17.02910510734643,-118.71114203019866,45.036216646321485,106.58680994376273,25.030858714681848,9.997890682810915,0.2748688037277164,0
549,0.9274099368611016,-122.39841284155864,47.35781595793879,237.65420272085362,43.752631149545124,23.529954938626314,0.5854991182263463,2
21,28.98361812711297,-123.46114063119845,47.453166739549516,109.28371102042234,24.6363826707273,12.94090660862177,0.4547530447352676,3
92,20.519488822418047,-121.97173982960362,47.55075298758374,86.70195803618961,23.666266809097767,14.652098360098393,0.4126718563935737,3
570,2.3020832176483363,-122.87145098922197,45.96808831992351,256.11315025419805,46.75219518188825,22.948283272953525,0.5535081884181589,1
29,3.089506965284076,-117.49211643360199,47.856210893512504,130.87914722702942,34.81572668552443,14.686305222686089,0.5088988524286476,3
1374,26.52445313430163,-118.34315734304909,45.365565945327106,87.76131984810515,27.698040881751396,15.295856139318477,0.48530081814264003,0
528,1.6682330904195652,-119.56617370442703,45.797081345867205,248.6751996286811,40.8933868070591,21.446555609819445,0.41338533647721576,0
830,3.827187429184299,-117.89977586868598,48.50988018661793,215.42708017220497,37.8549208058507,17.878739117495144,0.48838135527757737,4
382,16.245059689916804,-118.3742954617062,47.95489260290626,199.14896160976753,35.29665087206822,19.52248617563472,0.5610112256199103,3
1851,36.0979529884404,-122.69400958779775,45.05498221604538,40.504893515959836,13.170515014652725,5.339023900538313,0.30418352780117336,0
804,5.846255720973885,-117.75208701057015,45.9935050414792,280.4139789768057,42.174290548419236,17.837989068554087,0.5409469137975595,1
308,8.143114574813495,-120.22460430659045,45.857625931972656,187.5713568469508,29.78786054993034,17.21739237375268,0.5023406934103092,1
283,4.103827903062625,-118.34791891385156,46.08322531214789,169.16804325247165,34.74976971694397,14.652661305165342,0.5004575281496351,1
1665,8.48471474837022,-117.72736090053554,45.99023908111955,64.96175165510824,17.852886427654436,10.550949998552868,0.46465386713240237,1
209,6.917319425438424,-121.77397567519695,45.25010518297138,180.46724791534183,37.929846158534865,17.77084300140441,0.5468899389593651,0
1562,22.057704421815597,-123.22963652830626,46.83576206638728,138.3920669574687,32.75511124691351,19.058995271910824,0.3871979402279858,2
529,7.02092474456263,-122.40445386220641,47.93093389914466,193.6815527740594,40.23572585983875,23.519176564499787,0.6125829686714102,3
797,5.320118214496083,-121.0102454796162,47.426926898869745,284.2555185550219,40.28692050234846,17.78406332890217,0.5250461429236598,3
1373,26.17793549143322,-118.27389663854255,47.69148667439232,150.09850731009814,29.71845517969812,15.25174592982833,0.3861648751934279,3
638,34.88224899876807,-117.9748859172056,45.32459671414496,265.7037816996767,39.15123590469884,21.080952110435394,0.7179894338654117,0
977,17.940062698471746,-123.95133508628166,48.805962840707146,182.44653085919228,28.726195161485506,21.484422113242925,0.3843489190757887,4
0,0.0,-120.42476888195704,48.3539673353721,126.93814870438865,25.280497655629006,9.94989297524327,0.41989342081547315,4
750,4.826602862529488,-121.07812297795854,48.220361273982654,253.6859625228965,38.017567581338724,25.637429485046177,0.6329983044155268,4
1549,10.007279111489622,-122.44524532670489,48.29193522016707,74.97391938275813,24.328205892145892,14.955584757008033,0.43931421237163276,4
1989,4.8127487819024966,-123.16094242866421,48.730842032531044,49.48238450589618,6.830131849410186,1.2660491333700525,0.5170891459270843,4
438,10.183330207864874,-121.6366938001746,47.17701586445479,230.5444024158368,40.6539505613555,25.128277377296957,0.6616547747241631,2
331,0.0,-117.39963207261236,45.8011280714705,204.22885552523192,35.53164128579957,14.428071011046622,0.5244620108879534,1
331,0.0,-121.73757947585472,47.467134431410166,168.82041563525343,31.085788930406345,19.313779179539495,0.4471094168318835,3
391,5.5159833703089,-120.36846564779644,47.971525974671756,215.87285489092955,36.46576824603403,14.371668041778893,0.4964347275589999,3
777,1.8543341688295631,-119.07886728773376,47.951669573416105,227.1728078288959,40.19975993098001,21.590375901324872,0.527373015556332,3
31,2.7259431049144016,-121.45459278334494,47.08579609666752,130.09202434073907,27.688862645021597,17.363336221598836,0.34880276659383874,2
626,36.73158961626552,-117.19752542095327,45.27383487733431,257.2643295725007,49.39443094166239,22.480621193149283,0.546141203764901,0
99,23.047622680664062,-117.26286893540522,46.48445175372051,117.77836741908378,27.11471754562388,13.687557527086149,0.44602284118313523,1
246,4.812196952578102,-122.23752392922245,48.683066433853426,156.38094407584447,29.60961841507089,9.932072040131658,0.6585336124151564,4
605,1.6516360818101812,-120.51926045875331,47.33779563902971,275.34004409497345,40.54491616976452,21.678998039699067,0.4276649038685598,2
210,0.9274099368611016,-121.89385183128262,47.15332777302285,167.65344769727764,31.79946999559496,16.838752874103207,0.4873727785548685,2
1193,21.25511836532864,-122.00611653935772,46.075414057528775,161.32190043240888,37.399939520705814,19.815628069310858,0.36485889206528993,1
347,0.0,-123.74179136851826,46.47379567966632,192.7889331060701,37.169391438520734,15.509404846418795,0.465663799660433,1
205,11.068801879882812,-119.73304966214073,48.58138435661267,149.49477072905896,35.25895253445882,19.0044566705692,0.40328742914246896,4
790,14.411170674958237,-120.48124683739798,47.665852190107344,269.72097279494443,37.57515606103597,24.23376890930779,0.44214164487984836,3
170,1.6210161365113231,-123.63964874125007,48.14954810700933,144.33167782117567,28.108377499719655,16.563799096987417,0.37532994703980693,3
1169,28.771541164464534,-122.04947475034372,46.81738169227062,171.73635728697818,33.25756890567535,19.559776149117084,0.5716084267856688,2
621,11.832122343536001,-117.64213879823342,47.520988877824635,247.80918494913982,39.62199628067499,22.669411418771297,0.513853348910311,3
389,32.25459937622033,-122.32306676533119,45.99353443497283,141.3796332286165,31.911099136102006,18.63742673156824,0.3704593077555502,1
694,1.6570061163120537,-122.98573589536144,47.82184332113395,285.9446969126358,46.79742401663197,24.000011481272633,0.5073200137951895,3
1553,27.554011208069944,-120.57383067805706,46.71040533481335,144.4758482274007,28.54956712636924,17.662625372193425,0.44744148538812445,2
816,2.7802885155642585,-117.1004468212258,46.770182059258985,261.6019075501163,31.349055876243582,13.052331727622517,0.6593657919145526,2
644,17.859864756199514,-122.3056130994195,47.59728929830753,255.2523018127043,37.68479965506181,19.225708198503565,0.43020003801021584,3
1010,8.857924873359464,-119.29505116815885,48.745122485875704,199.14350663914564,31.712424883970822,14.298950225603534,0.37719043978127603,4
132,6.158395009984591,-118.66866269269897,45.25602538643449,126.5478161801549,29.61455890470471,12.884055337243668,0.3779674167772661,0
0,0.0,-122.3365371920532,48.29897294938803,105.78975097328822,31.956005822752875,14.657637083642546,0.49612842242183636,4
587,2.306678674318141,-118.90248555971698,46.16953244164877,222.9866931589321,39.39375356856851,21.841431892214775,0.44212838737175464,1
712,4.627367505919335,-121.42551807096523,46.775677818025514,246.96898840610203,46.6248874679661,26.124317481428115,0.5859094379866253,2
103,5.329008826670294,-119.57385918584494,45.087653315100034,98.33832803114505,24.949872884856752,17.345251247127152,0.3953440239623075,0
1561,28.615353739958913,-119.56529202467374,46.20418431133725,95.49822810187109,27.296110390933567,14.636426716493332,0.4152388770251625,1
1119,12.769178384018852,-120.24957721147669,47.01052497052052,161.7689700206162,33.01897038972094,18.014981692082674,0.5033486333557803,2
2035,31.476314544677734,-123.36797160961915,45.22470430938976,92.52457121886667,25.586073733286188,12.008426212131468,0.4491138749028813,0
1528,8.019110035605378,-118.15288253087533,46.96438291753266,87.22796459489773,18.93481640645862,10.45409486490178,0.2657616638672963,2
289,25.719174950417457,-121.75453954519784,48.70844251543371,196.2438695005672,34.536233525463516,22.445472574878735,0.45760803190515503,4
557,6.601824535574919,-122.69437042720102,45.42157287243122,251.20113265585562,45.87419256927794,23.965701446352373,0.5236281196302937,0
764,19.01881885993723,-123.71457400911665,48.05776291230202,311.84240101255386,47.93647778480786,24.891111329146412,0.32011770764400616,3
1868,22.84050662914609,-119.86374939768231,46.63868421350397,33.3589972006748,9.038888462369716,-0.5413420907740303,0.15,2
542,3.845055167538898,-119.25704946710403,47.62069485809735,226.72127311470035,42.29222694552643,20.70142891664478,0.48217121100953275,3
3,2.702029307271278,-123.88388519750501,46.04094639194092,128.32031386273442,32.11527861120466,11.563024157093437,0.45980408731691896,1
161,11.681822275987939,-120.41534859190503,45.63796905016543,199.5181827417038,34.98716392187132,19.30309651280221,0.4614824044946736,0
1712,12.84189308257074,-122.41452957361443,45.64185045708491,76.77744370719923,21.810137186584917,7.012885720557296,0.32986094960223283,0
776,0.9274099368729609,-119.48379046713384,45.28196778257258,256.98067850622675,39.03949704260069,24.510174784614325,0.6644083451304552,0
1593,6.06333614798899,-122.77943499696507,45.74258681960497,81.75459269151021,22.45845441648829,10.715784852180082,0.4583869104159992,0
0,0.0,-119.16343583328273,47.65687753995587,138.6409435804779,29.66101474659668,10.892215530808791,0.38445117787980865,3
396,23.178907731219574,-121.29285257589623,48.52676244737403,197.1912655592293,34.368988557121064,15.12732894541569,0.53196275689785,4
1534,2.6339207327315615,-117.44289007884286,48.256502742364646,108.1438696659458,24.98503131964845,8.702880452908705,0.38631573362804206,4
511,2.305374182443945,-123.03735339097804,47.74053723949794,228.03879130339422,36.74776358261793,20.415220181207523,0.6888468129367573,3
1884,4.815987104833078,-121.61253554264819,45.44172745364441,48.84672335622342,18.726603974178282,10.219864484056597,0.5380456749479973,0
117,12.228834631012694,-123.20568535131588,46.1567497851838,134.05814974693112,26.281357333078972,14.058977747854518,0.4146649534111799,1
376,2.302244118046864,-117.52714467205006,46.239227501289875,210.85940221663813,38.301503663498586,18.64551552064447,0.3306720750308775,1
83,8.261003118976928,-117.85862452633313,45.99982778559048,151.59043749563068,31.673182634852495,19.32780577530264,0.5353239781938933,1
548,11.830264895221772,-122.19440860599391,47.060022638838895,241.3494670281899,37.034471552453866,20.133710499764096,0.562507193324558,2
667,28.228767453654672,-119.38011167776075,47.14221525951869,243.7835736565104,38.599115533797466,17.113832653270308,0.4689471896268596,2
814,19.59080429358983,-118.27944459859148,46.42754390068444,264.95095753620495,42.745167949737066,20.34228275185393,0.5152992930911937,1
412,17.145599414023792,-120.11359431880376,46.415156634945745,215.19507774890047,42.28381609390274,26.005296104328135,0.4826694715093157,1
713,2.7802885155642585,-120.29244595150796,48.31422239162433,266.89498804664004,39.552752322643514,16.025717017156914,0.5838204824820984,4
307,3.704791833718337,-122.30703396369684,48.157171393278745,175.2158298449929,32.96523998631572,15.066770706494948,0.5316133705029863,3
1423,21.911133847204518,-123.34828062535871,46.231183326722984,131.25176449942032,27.528028920414165,17.12133528723921,0.3838075613697428,1
634,8.476653331828604,-117.71948969432671,48.655153775493034,266.128163522525,35.601305354427,14.831332120659141,0.5518438066432677,4
381,4.155700163883872,-117.69707359985668,48.81126006801002,247.4271501767913,39.77524371163829,20.991710692805043,0.5320221638636071,4
317,1.8543341688295631,-119.56828979908713,46.306970168120166,207.87953708598363,39.40725937251577,19.094801039427246,0.6481274530555385,1
499,11.883978202558998,-121.6267914626591,46.41769979517222,249.61629317304224,43.20388995811761,16.30817865309316,0.4721972348363275,1
776,7.621729338365451,-121.55553297771138,47.02253661368783,215.2029951613606,35.79395172632338,16.224006120803736,0.4595846450225391,2
1224,9.269897283025534,-118.91831024790832,48.764483250134695,155.0764821790274,32.979007902480134,15.822728600109166,0.4272097558168479,4
1214,25.869759663077584,-117.72022818033196,48.50527773256925,153.06998013065692,29.995531284090436,16.314219023628574,0.395505811147153,4
673,3.0959238654869936,-117.79039503014418,45.41027185033436,279.7496763518235,43.95432662854387,21.00438517041862,0.3899570348309939,0
28,6.203730622654702,-118.54087117899664,46.570922973085665,135.6769281437713,32.01611347764795,15.278559395075627,0.5668558163696632,1
240,2.289566603724759,-119.50577847691999,47.21348475899909,147.19019696750996,27.8381126196904,11.547120825531989,0.4617530562804583,2
624,11.383203752752435,-123.41102024503466,47.01252989020616,276.4890941380272,44.1578723265071,24.63456592092455,0.4514893348789599,2
780,41.29263613567988,-122.8685990013377,45.77545227174757,241.39284651284567,34.05717543832154,19.462125900630465,0.5670431418698375,0
444,2.8522129948829646,-117.71012068031044,48.43526708467262,267.3639918528783,45.24250285136829,23.426144570631998,0.5890553748616789,4
698,0.0,-119.75499658238287,47.70776313198735,226.6983283601087,33.116969723540215,18.989713954437207,0.537917253900621,3
546,1.362860378826817,-123.93562063868359,48.351633499407214,199.69217715759504,35.74614007327825,21.649524295009332,0.41329803765233947,4
1566,8.683686759281251,-123.28969919993777,48.43505711739789,47.69521805374542,15.466419678408123,6.805796859691164,0.33758911742532716,4
7,11.715077152999104,-119.35548761624361,47.993423414662956,84.09909296815222,24.73915161203655,14.953884329363984,0.3191822626855736,3
1165,27.10021972483268,-123.96456891307646,46.75684240499887,127.8189738158309,34.00202626247419,16.67171597741451,0.37718599833498995,2
698,25.08283903728853,-122.87434364007751,47.442187020061695,308.89909261563093,43.860053428091504,24.301672804810593,0.38760959331090183,3
106,1.6564462397708504,-120.1588634744339,45.64146162447897,115.72428004526039,26.18200874632876,16.172673885029468,0.46190407724218274,0
566,21.901829826948195,-119.15673361615114,47.694581669899634,213.9581483246839,33.65158441124774,18.07196679051907,0.44070578201487376,3
276,45.98051093301945,-119.4362711834818,45.717013022957126,195.5535190761622,37.52950915093371,19.413014969316933,0.48954620887991973,0
362,1.646573759756964,-122.43011483377609,47.775798362040625,179.31209811265035,37.338532286515125,16.890785742426484,0.41525072736580354,3
895,13.640628981646781,-119.01474545056725,45.91839264301588,203.68109510387765,40.48339792739422,16.02194952992447,0.3899990004030469,1
66,9.95249240178149,-122.3392563875224,45.47020520060088,137.95412094893317,25.53917732937012,17.00932478796366,0.445751981295664,0
1627,19.77349694858972,-121.72220211288513,45.66113796057183,101.37120967189692,21.134381430242474,12.068941734104904,0.3359426662223744,0
267,4.542732628293692,-118.77456016417383,45.007968540876284,154.15580364490603,34.1614106295958,16.261504926264504,0.4226539779030341,0
66,2.636382757559556,-119.4525697066695,47.87495847141412,151.2466477637314,33.936391257134545,19.639029926095255,0.5387674455955577,3
682,0.0,-118.05543612654076,47.92960419623352,262.9944105929258,34.33080560632799,15.02637032934122,0.5992688590830665,3
561,19.10375976065678,-119.3967097538976,47.05973339965304,287.0365888517206,40.330620197264274,19.26846437077934,0.38654722269555064,2
0,0.0,-120.0218397766517,45.64545120422154,117.92303781578572,18.762853972673817,12.074463473093854,0.32439774420886186,0
550,7.378860558780502,-123.34427662520335,45.334217350042756,283.47775186431755,42.28492561253175,14.404811238324754,0.4680219314766727,0
598,24.82702388580371,-121.42598937858396,45.07651586574915,255.39791771974427,41.42191756409174,22.3688969464208,0.5360797814718669,0
